Orthogroup,Pfam_ID,Pfam_NAME,Specific_Pfam_Count,Pfam_Specific_Rate
OG0000174,PF16188.8,Peptidase_M24_C,507,0.25400801603206413
OG0000174,PF16189.8,Creatinase_N_2,493,0.2469939879759519
OG0000174,PF01321.21,Creatinase_N,489,0.24498997995991983
OG0000175,PF00106.28,adh_short,300,0.5836575875486382
OG0000175,PF13561.9,adh_short_C2,213,0.4143968871595331
OG0000175,PF02152.21,FolB,1,0.0019455252918287938
OG0000176,PF01593.27,Amino_oxidase,488,0.9625246548323472
OG0000176,PF13450.9,NAD_binding_8,19,0.03747534516765286
OG0000177,PF00291.28,PALP,506,1
OG0000178,PF02472.19,ExbD,516,1
OG0000179,PF00709.24,Adenylsucc_synt,516,1
OG0000180,PF13932.9,GIDA_C,514,0.5024437927663734
OG0000180,PF01134.25,GIDA,509,0.4975562072336266
OG0000181,PF00106.28,adh_short,511,0.9961013645224172
OG0000181,PF13561.9,adh_short_C2,2,0.003898635477582846
OG0000182,PF00032.20,Cytochrom_B_C,514,0.5004868549172347
OG0000182,PF00033.22,Cytochrome_B,513,0.49951314508276534
OG0000183,PF00692.22,dUTPase,513,1
OG0000184,PF00800.21,PDT,515,1
OG0000185,PF01503.20,PRA-PH,515,1
OG0000186,PF07992.17,Pyr_redox_2,509,0.5009842519685039
OG0000186,PF14691.9,Fer4_20,504,0.49606299212598426
OG0000186,PF13450.9,NAD_binding_8,2,0.001968503937007874
OG0000186,PF01593.27,Amino_oxidase,1,9.84251968503937e-4
OG0000187,PF01761.23,DHQ_synthase,509,0.9980392156862745
OG0000187,PF01202.25,SKI,1,0.00196078431372549
OG0000188,PF02096.23,60KD_IMP,513,0.5054187192118227
OG0000188,PF14849.9,YidC_periplas,502,0.4945812807881773
OG0000189,PF01207.20,Dus,512,1
OG0000190,PF00730.28,HhH-GPD,513,1
OG0000191,PF00107.29,ADH_zinc_N,508,0.6649214659685864
OG0000191,PF08240.15,ADH_N,255,0.3337696335078534
OG0000191,PF13602.9,ADH_zinc_N_2,1,0.0013089005235602095
OG0000192,PF01979.23,Amidohydro_1,512,0.9980506822612085
OG0000192,PF00449.23,Urease_alpha,1,0.001949317738791423
OG0000193,PF00133.25,tRNA-synt_1,507,0.5004935834155972
OG0000193,PF08264.16,Anticodon_1,505,0.49851924975320827
OG0000193,PF06827.17,zf-FPG_IleRS,1,9.871668311944718e-4
OG0000194,PF00185.27,OTCace,511,0.5019646365422397
OG0000194,PF02729.24,OTCace_N,507,0.49803536345776034
OG0000195,PF00923.22,TAL_FSA,511,0.9961013645224172
OG0000195,PF00571.31,CBS,2,0.003898635477582846
OG0000196,PF01230.26,HIT,514,1
OG0000197,PF01713.24,Smr,507,1
OG0000198,PF05173.17,DapB_C,511,0.5019646365422397
OG0000198,PF01113.23,DapB_N,507,0.49803536345776034
OG0000199,PF01515.22,PTA_PTB,511,0.33596318211702825
OG0000199,PF00390.22,malic,505,0.3320184089414859
OG0000199,PF03949.18,Malic_M,505,0.3320184089414859
OG0000200,PF02784.19,Orn_Arg_deC_N,511,0.5009803921568627
OG0000200,PF00278.25,Orn_DAP_Arg_deC,509,0.49901960784313726
OG0000201,PF01409.23,tRNA-synt_2d,514,0.503921568627451
OG0000201,PF02912.21,Phe_tRNA-synt_N,506,0.49607843137254903
OG0000202,PF00764.22,Arginosuc_synth,514,1
OG0000203,PF01379.23,Porphobil_deam,511,0.5049407114624506
OG0000203,PF03900.18,Porphobil_deamC,501,0.4950592885375494
OG0000204,PF03572.21,Peptidase_S41,509,0.3734409391049156
OG0000204,PF17820.4,PDZ_6,468,0.3433602347762289
OG0000204,PF02163.25,Peptidase_M50,323,0.23697725605282466
OG0000204,PF13180.9,PDZ_2,61,0.04475421863536317
OG0000204,PF00595.27,PDZ,2,0.001467351430667645
OG0000205,PF00535.29,Glycos_transf_2,506,1
OG0000206,PF13361.9,UvrD_C,510,0.5079681274900398
OG0000206,PF00580.24,UvrD-helicase,494,0.49203187250996017
OG0000207,PF02167.18,Cytochrom_C1,513,1
OG0000208,PF00166.24,Cpn10,513,1
OG0000209,PF01039.25,Carboxyl_trans,509,0.8914185639229422
OG0000209,PF17848.4,zf-ACC,62,0.1085814360770578
OG0000210,PF00977.24,His_biosynth,512,1
OG0000211,PF02768.18,DNA_pol3_beta_3,513,0.3352941176470588
OG0000211,PF02767.19,DNA_pol3_beta_2,510,0.3333333333333333
OG0000211,PF00712.22,DNA_pol3_beta,507,0.33137254901960783
OG0000212,PF01553.24,Acyltransferase,512,1
OG0000213,PF02600.19,DsbB,512,1
OG0000214,PF00587.28,tRNA-synt_2b,510,0.25757575757575757
OG0000214,PF03129.23,HGTP_anticodon,509,0.25707070707070706
OG0000214,PF07973.17,tRNA_SAD,507,0.25606060606060604
OG0000214,PF02824.24,TGS,454,0.2292929292929293
OG0000215,PF17759.4,tRNA_synthFbeta,507,0.20175089534421012
OG0000215,PF03483.20,B3_4,504,0.20055710306406685
OG0000215,PF03147.17,FDX-ACB,503,0.2001591723040191
OG0000215,PF03484.18,B5,501,0.1993633107839236
OG0000215,PF01588.23,tRNA_bind,498,0.19816951850378034
OG0000216,PF00448.25,SRP54,512,0.5044334975369458
OG0000216,PF02881.22,SRP54_N,501,0.4935960591133005
OG0000216,PF01678.22,DAP_epimerase,2,0.0019704433497536944
OG0000217,PF00043.28,GST_C,510,0.5004906771344455
OG0000217,PF02798.23,GST_N,502,0.492639842983317
OG0000217,PF13417.9,GST_N_3,7,0.0068694798822374874
OG0000218,PF00271.34,Helicase_C,500,0.2560163850486431
OG0000218,PF00270.32,DEAD,492,0.2519201228878648
OG0000218,PF19833.2,RecG_dom3_C,484,0.24782386072708654
OG0000218,PF17191.7,RecG_wedge,416,0.21300563236047107
OG0000218,PF02559.19,CarD_CdnL_TRCF,20,0.010240655401945725
OG0000218,PF03461.18,TRCF,20,0.010240655401945725
OG0000218,PF17757.4,UvrB_inter,20,0.010240655401945725
OG0000218,PF03937.19,Sdh5,1,5.120327700972862e-4
OG0000219,PF02875.24,Mur_ligase_C,501,0.3346693386773547
OG0000219,PF08245.15,Mur_ligase_M,500,0.33400133600534404
OG0000219,PF01225.28,Mur_ligase,496,0.33132932531730125
OG0000220,PF12169.11,DNA_pol3_gamma3,500,0.33715441672285906
OG0000220,PF13177.9,DNA_pol3_delta2,498,0.33580579905596764
OG0000220,PF12362.11,DUF3646,484,0.3263654753877276
OG0000220,PF00004.32,AAA,1,6.743088334457181e-4
OG0000221,PF00408.23,PGM_PMM_IV,506,0.2504950495049505
OG0000221,PF02880.19,PGM_PMM_III,506,0.2504950495049505
OG0000221,PF02878.19,PGM_PMM_I,504,0.2495049504950495
OG0000221,PF02879.19,PGM_PMM_II,503,0.249009900990099
OG0000221,PF00809.25,Pterin_bind,1,4.950495049504951e-4
OG0000222,PF13614.9,AAA_31,501,0.978515625
OG0000222,PF01656.26,CbiA,5,0.009765625
OG0000222,PF09140.14,MipZ,5,0.009765625
OG0000222,PF02527.18,GidB,1,0.001953125
OG0000223,PF00226.34,DnaJ,511,0.3335509138381201
OG0000223,PF01556.21,DnaJ_C,511,0.3335509138381201
OG0000223,PF00684.22,DnaJ_CXXCXGXG,510,0.3328981723237598
OG0000224,PF13561.9,adh_short_C2,511,1
OG0000225,PF02518.29,HATPase_c,511,0.8856152512998267
OG0000225,PF00512.28,HisKA,66,0.11438474870017332
OG0000226,PF09411.13,PagL,511,0.998046875
OG0000226,PF03918.17,CcmH,1,0.001953125
OG0000227,PF01925.22,TauE,511,0.9961013645224172
OG0000227,PF09608.13,Alph_Pro_TM,2,0.003898635477582846
OG0000228,PF00476.23,DNA_pol_A,503,0.2565017848036716
OG0000228,PF01612.23,DNA_pol_A_exo1,489,0.2493625701172871
OG0000228,PF01367.23,5_3_exonuc,485,0.2473227944926058
OG0000228,PF02739.19,5_3_exonuc_N,484,0.24681285058643548
OG0000229,PF00924.21,MS_channel,509,0.9980392156862745
OG0000229,PF00501.31,AMP-binding,1,0.00196078431372549
OG0000230,PF00330.23,Aconitase,501,0.5004995004995005
OG0000230,PF00694.22,Aconitase_C,500,0.4995004995004995
OG0000231,PF00111.30,Fer2,510,1
OG0000232,PF01220.22,DHquinase_II,511,1
OG0000233,PF00075.27,RNase_H,511,1
OG0000234,PF00291.28,PALP,501,0.5025075225677031
OG0000234,PF14821.9,Thr_synth_N,496,0.4974924774322969
OG0000235,PF00849.25,PseudoU_synth_2,510,0.5489773950484392
OG0000235,PF01479.28,S4,419,0.4510226049515608
OG0000236,PF02511.18,Thy1,507,1
OG0000237,PF00475.21,IGPD,511,1
OG0000238,PF04280.18,Tim44,510,1
OG0000239,PF04127.18,DFP,510,0.5019685039370079
OG0000239,PF02441.22,Flavoprotein,506,0.49803149606299213
OG0000240,PF17831.4,PDH_E1_M,509,0.34438430311231394
OG0000240,PF00456.24,Transketolase_N,504,0.34100135317997293
OG0000240,PF00364.25,Biotin_lipoyl,465,0.31461434370771313
OG0000241,PF00707.25,IF3_C,509,0.5029644268774703
OG0000241,PF05198.19,IF3_N,503,0.49703557312252966
OG0000242,PF14588.9,YjgF_endoribonc,511,1
OG0000243,PF02880.19,PGM_PMM_III,498,0.2535641547861507
OG0000243,PF02878.19,PGM_PMM_I,495,0.2520366598778004
OG0000243,PF02879.19,PGM_PMM_II,495,0.2520366598778004
OG0000243,PF00408.23,PGM_PMM_IV,476,0.24236252545824846
OG0000244,PF03061.25,4HBT,510,1
OG0000245,PF19489.2,SLT_4,509,1
OG0000246,PF01921.21,tRNA-synt_1f,507,0.9941176470588236
OG0000246,PF19269.2,Anticodon_2,3,0.0058823529411764705
OG0000247,PF00171.25,Aldedh,687,0.998546511627907
OG0000247,PF00213.21,OSCP,1,0.0014534883720930232
OG0000248,PF00293.31,NUDIX,510,1
OG0000249,PF02823.19,ATP-synt_DE_N,510,0.9980430528375733
OG0000249,PF05099.16,TerB,1,0.0019569471624266144
OG0000250,PF00006.28,ATP-synt_ab,509,0.5019723865877712
OG0000250,PF02874.26,ATP-synt_ab_N,505,0.4980276134122288
OG0000251,PF13738.9,Pyr_redox_3,271,0.5355731225296443
OG0000251,PF07992.17,Pyr_redox_2,235,0.4644268774703557
OG0000252,PF02867.18,Ribonuc_red_lgC,45,0.6716417910447762
OG0000252,PF08471.13,Ribonuc_red_2_N,22,0.3283582089552239
OG0000253,PF02445.19,NadA,509,1
OG0000254,PF03331.16,LpxC,510,1
OG0000255,PF01264.24,Chorismate_synt,510,1
OG0000256,PF00308.21,Bac_DnaA,508,0.33642384105960266
OG0000256,PF08299.14,Bac_DnaA_C,508,0.33642384105960266
OG0000256,PF11638.11,DnaA_N,494,0.3271523178807947
OG0000257,PF01632.22,Ribosomal_L35p,510,1
OG0000258,PF01578.23,Cytochrom_C_asm,509,1
OG0000259,PF01192.25,RNA_pol_Rpb6,508,1
OG0000260,PF00830.22,Ribosomal_L28,509,1
OG0000261,PF01180.24,DHO_dh,507,1
OG0000262,PF00231.22,ATP-synt,509,0.9980392156862745
OG0000262,PF00696.31,AA_kinase,1,0.00196078431372549
OG0000263,PF10150.12,RNase_E_G,501,0.9175824175824175
OG0000263,PF00575.26,S1,44,0.08058608058608059
OG0000263,PF02597.23,ThiS,1,0.0018315018315018315
OG0000264,PF08275.14,Toprim_N,487,0.33174386920980925
OG0000264,PF01807.23,zf-CHC2,484,0.329700272479564
OG0000264,PF13662.9,Toprim_4,479,0.32629427792915533
OG0000264,PF13155.9,Toprim_2,11,0.007493188010899182
OG0000264,PF10410.12,DnaB_bind,7,0.004768392370572207
OG0000265,PF07992.17,Pyr_redox_2,509,1
OG0000266,PF03167.22,UDG,506,1
OG0000267,PF00275.23,EPSP_synthase,509,1
OG0000268,PF03255.17,ACCA,504,0.9940828402366864
OG0000268,PF01039.25,Carboxyl_trans,3,0.005917159763313609
OG0000269,PF13432.9,TPR_16,475,0.9443339960238568
OG0000269,PF13174.9,TPR_6,28,0.055666003976143144
OG0000270,PF01434.21,Peptidase_M41,506,0.25249500998003993
OG0000270,PF17862.4,AAA_lid_3,503,0.250998003992016
OG0000270,PF00004.32,AAA,502,0.250499001996008
OG0000270,PF06480.18,FtsH_ext,493,0.24600798403193613
OG0000271,PF04972.20,BON,994,0.9979919678714859
OG0000271,PF00390.22,malic,1,0.001004016064257028
OG0000271,PF08139.15,LPAM_1,1,0.001004016064257028
OG0000272,PF01138.24,RNase_PH,1010,0.2856334841628959
OG0000272,PF03725.18,RNase_PH_C,1009,0.28535067873303166
OG0000272,PF00013.32,KH_1,507,0.14338235294117646
OG0000272,PF00575.26,S1,507,0.14338235294117646
OG0000272,PF03726.17,PNPase,503,0.14225113122171945
OG0000273,PF07977.16,FabA,506,1
OG0000274,PF00453.21,Ribosomal_L20,509,1
OG0000275,PF00344.23,SecY,508,1
OG0000276,PF00448.25,SRP54,507,0.33421226104152935
OG0000276,PF02881.22,SRP54_N,505,0.3328938694792353
OG0000276,PF02978.22,SRP_SPB,505,0.3328938694792353
OG0000277,PF01027.23,Bax1-I,509,1
OG0000278,PF12766.10,Pyridox_oxase_2,491,0.9859437751004017
OG0000278,PF01243.23,Putative_PNPOx,7,0.014056224899598393
OG0000279,PF00420.27,Oxidored_q2,507,1
OG0000280,PF08459.14,UvrC_RNaseH_dom,498,0.25447112927950943
OG0000280,PF02151.22,UVR,491,0.2508942258559019
OG0000280,PF01541.27,GIY-YIG,488,0.24936126724578436
OG0000280,PF12826.10,HHH_2,478,0.24425140521205926
OG0000280,PF14520.9,HHH_5,2,0.001021972406745018
OG0000281,PF01252.21,Peptidase_A8,508,1
OG0000283,PF00809.25,Pterin_bind,507,1
OG0000284,PF00834.22,Ribul_P_3_epim,508,0.9921875
OG0000284,PF01116.23,F_bP_aldolase,2,0.00390625
OG0000284,PF00485.21,PRK,1,0.001953125
OG0000284,PF04138.17,GtrA,1,0.001953125
OG0000285,PF01208.20,URO-D,508,0.9941291585127201
OG0000285,PF00106.28,adh_short,1,0.0019569471624266144
OG0000285,PF02545.17,Maf,1,0.0019569471624266144
OG0000285,PF13482.9,RNase_H_2,1,0.0019569471624266144
OG0000286,PF12100.11,DUF3576,508,1
OG0000287,PF00009.30,GTP_EFTU,502,0.20641447368421054
OG0000287,PF06421.15,LepA_C,502,0.20641447368421054
OG0000287,PF00679.27,EFG_C,501,0.2060032894736842
OG0000287,PF03144.28,GTP_EFTU_D2,500,0.20559210526315788
OG0000287,PF14492.9,EFG_III,425,0.1747532894736842
OG0000287,PF01472.23,PUA,1,4.1118421052631577e-4
OG0000287,PF17820.4,PDZ_6,1,4.1118421052631577e-4
OG0000288,PF00226.34,DnaJ,507,1
OG0000289,PF13502.9,AsmA_2,235,0.818815331010453
OG0000289,PF13109.9,AsmA_1,44,0.15331010452961671
OG0000289,PF13116.9,DUF3971,8,0.027874564459930314
OG0000290,PF01883.22,FeS_assembly_P,505,1
OG0000291,PF00120.27,Gln-synt_C,507,0.5085255767301906
OG0000291,PF03951.22,Gln-synt_N,490,0.49147442326980945
OG0000292,PF01678.22,DAP_epimerase,1010,1
OG0000293,PF00561.23,Abhydrolase_1,502,1
OG0000294,PF12838.10,Fer4_7,503,0.9940711462450593
OG0000294,PF00037.30,Fer4,3,0.005928853754940711
OG0000295,PF00425.21,Chorismate_bind,504,0.5206611570247934
OG0000295,PF04715.16,Anth_synt_I_N,464,0.4793388429752066
OG0000296,PF17755.4,UvrA_DNA-bind,481,0.4805194805194805
OG0000296,PF17760.4,UvrA_inter,475,0.4745254745254745
OG0000296,PF00005.30,ABC_tran,45,0.04495504495504495
OG0000297,PF02873.19,MurB_C,505,0.5009920634920635
OG0000297,PF01565.26,FAD_binding_4,503,0.4990079365079365
OG0000298,PF02381.21,MraZ,978,1
OG0000299,PF00348.20,polyprenyl_synt,504,0.9960474308300395
OG0000299,PF01300.21,Sua5_yciO_yrdC,1,0.001976284584980237
OG0000299,PF06622.14,SepQ,1,0.001976284584980237
OG0000300,PF00762.22,Ferrochelatase,507,1
OG0000301,PF00006.28,ATP-synt_ab,501,0.3342228152101401
OG0000301,PF07497.15,Rho_RNA_bind,500,0.333555703802535
OG0000301,PF07498.15,Rho_N,498,0.3322214809873249
OG0000302,PF00206.23,Lyase_1,507,0.5004935834155972
OG0000302,PF14698.9,ASL_C2,506,0.49950641658440276
OG0000303,PF07728.17,AAA_5,505,0.5024875621890548
OG0000303,PF12556.11,CobS_N,499,0.49651741293532337
OG0000303,PF11775.11,CobT_C,1,9.950248756218905e-4
OG0000304,PF01193.27,RNA_pol_L,505,0.333994708994709
OG0000304,PF03118.18,RNA_pol_A_CTD,505,0.333994708994709
OG0000304,PF01000.29,RNA_pol_A_bac,502,0.33201058201058203
OG0000305,PF00185.27,OTCace,506,0.5
OG0000305,PF02729.24,OTCace_N,506,0.5
OG0000306,PF08755.14,YccV-like,507,1
OG0000307,PF01878.21,EVE,506,1
OG0000308,PF13537.9,GATase_7,494,0.8561525129982669
OG0000308,PF00156.30,Pribosyltran,83,0.1438474870017331
OG0000309,PF00753.30,Lactamase_B,599,0.543557168784029
OG0000309,PF16123.8,HAGH_C,503,0.45644283121597096
OG0000310,PF02325.20,YGGT,506,1
OG0000311,PF01258.20,zf-dskA_traR,506,1
OG0000312,PF00499.23,Oxidored_q3,505,1
OG0000313,PF00132.27,Hexapep,980,0.6703146374829001
OG0000313,PF04613.17,LpxD,412,0.2818057455540356
OG0000313,PF14602.9,Hexapep_2,70,0.047879616963064295
OG0000314,PF00117.31,GATase,500,0.5060728744939271
OG0000314,PF06418.17,CTP_synth_N,485,0.4908906882591093
OG0000314,PF02670.19,DXP_reductoisom,1,0.0010121457489878543
OG0000314,PF08436.15,DXP_redisom_C,1,0.0010121457489878543
OG0000314,PF13288.9,DXPR_C,1,0.0010121457489878543
OG0000315,PF06258.14,Mito_fiss_Elm1,506,1
OG0000316,PF14572.9,Pribosyl_synth,501,0.5025075225677031
OG0000316,PF13793.9,Pribosyltran_N,494,0.4954864593781344
OG0000316,PF00156.30,Pribosyltran,2,0.0020060180541624875
OG0000317,PF08544.16,GHMP_kinases_C,176,0.8979591836734694
OG0000317,PF00288.29,GHMP_kinases_N,20,0.10204081632653061
OG0000318,PF00575.26,S1,1708,1
OG0000319,PF01808.21,AICARFT_IMPCHas,503,0.5045135406218656
OG0000319,PF02142.25,MGS,494,0.4954864593781344
OG0000320,PF01580.21,FtsK_SpoIIIE,968,0.3972096840377513
OG0000320,PF09397.13,FtsK_gamma,503,0.2064013130898646
OG0000320,PF17854.4,FtsK_alpha,494,0.20270824784571195
OG0000320,PF13491.9,FtsK_4TM,472,0.19368075502667215
OG0000321,PF13184.9,KH_5,501,0.30363636363636365
OG0000321,PF08529.14,NusA_N,498,0.3018181818181818
OG0000321,PF14520.9,HHH_5,443,0.2684848484848485
OG0000321,PF00575.26,S1,208,0.12606060606060607
OG0000322,PF01493.22,GXGXG,499,0.2522750252780586
OG0000322,PF01645.20,Glu_synthase,496,0.25075834175935285
OG0000322,PF04898.17,Glu_syn_central,492,0.2487360970677452
OG0000322,PF00310.24,GATase_2,491,0.24823053589484328
OG0000323,PF01592.19,NifU_N,499,1
OG0000324,PF03100.18,CcmE,506,1
OG0000325,PF00171.25,Aldedh,504,0.9940828402366864
OG0000325,PF00056.26,Ldh_1_N,1,0.0019723865877712033
OG0000325,PF02866.21,Ldh_1_C,1,0.0019723865877712033
OG0000325,PF03480.16,DctP,1,0.0019723865877712033
OG0000326,PF00330.23,Aconitase,505,1
OG0000327,PF04828.17,GFA,504,1
OG0000328,PF00006.28,ATP-synt_ab,503,0.33555703802535025
OG0000328,PF00306.30,ATP-synt_ab_C,502,0.33488992661774514
OG0000328,PF02874.26,ATP-synt_ab_N,494,0.3295530353569046
OG0000329,PF07992.17,Pyr_redox_2,503,0.5004975124378109
OG0000329,PF02852.25,Pyr_redox_dim,501,0.49850746268656715
OG0000329,PF14759.9,Reductase_C,1,9.950248756218905e-4
OG0000330,PF17770.4,RNase_J_C,503,0.3360053440213761
OG0000330,PF07521.15,RMMBL,502,0.3353373413493654
OG0000330,PF12706.10,Lactamase_B_2,255,0.17034068136272545
OG0000330,PF00753.30,Lactamase_B,237,0.15831663326653306
OG0000331,PF20189.1,DUF6552,493,0.9979757085020243
OG0000331,PF03083.19,MtN3_slv,1,0.0020242914979757085
OG0000332,PF05071.19,NDUFA12,505,1
OG0000333,PF01729.22,QRPTase_C,502,0.5045226130653266
OG0000333,PF02749.19,QRPTase_N,493,0.49547738693467336
OG0000335,PF01071.22,GARS_A,502,0.33466666666666667
OG0000335,PF02843.19,GARS_C,500,0.3333333333333333
OG0000335,PF02844.18,GARS_N,498,0.332
OG0000336,PF13242.9,Hydrolase_like,503,0.501996007984032
OG0000336,PF13344.9,Hydrolase_6,499,0.49800399201596807
OG0000337,PF01262.24,AlaDh_PNT_C,504,0.5045045045045045
OG0000337,PF05222.18,AlaDh_PNT_N,495,0.4954954954954955
OG0000338,PF00005.30,ABC_tran,501,0.9747081712062257
OG0000338,PF00664.26,ABC_membrane,13,0.02529182879377432
OG0000339,PF10609.12,ParA,505,0.9600760456273765
OG0000339,PF01883.22,FeS_assembly_P,21,0.039923954372623575
OG0000340,PF00009.30,GTP_EFTU,499,0.3342263898191561
OG0000340,PF11987.11,IF-2,499,0.3342263898191561
OG0000340,PF04760.18,IF2_N,493,0.3302076356329538
OG0000340,PF03144.28,GTP_EFTU_D2,2,0.0013395847287340924
OG0000341,PF01196.22,Ribosomal_L17,502,1
OG0000342,PF00892.23,EamA,999,1
OG0000343,PF16327.8,CcmF_C,499,0.5045500505561172
OG0000343,PF01578.23,Cytochrom_C_asm,490,0.4954499494438827
OG0000344,PF04279.18,IspA,505,1
OG0000345,PF00398.23,RrnaAD,486,0.9858012170385395
OG0000345,PF13847.9,Methyltransf_31,3,0.006085192697768763
OG0000345,PF08241.15,Methyltransf_11,2,0.004056795131845842
OG0000345,PF02384.19,N6_Mtase,1,0.002028397565922921
OG0000345,PF13489.9,Methyltransf_23,1,0.002028397565922921
OG0000346,PF02769.25,AIRS_C,980,0.40213377102995485
OG0000346,PF00586.27,AIRS,976,0.40049240869922037
OG0000346,PF18072.4,FGAR-AT_linker,481,0.19737382027082478
OG0000347,PF07690.19,MFS_1,494,1
OG0000348,PF01557.21,FAA_hydrolase,504,1
OG0000349,PF02355.19,SecD_SecF,504,0.5050100200400801
OG0000349,PF07549.17,Sec_GG,494,0.49498997995991983
OG0000350,PF00701.25,DHDPS,504,1
OG0000351,PF01145.28,Band_7,502,1
OG0000352,PF09424.13,YqeY,504,1
OG0000353,PF01195.22,Pept_tRNA_hydro,504,1
OG0000354,PF00342.22,PGI,492,1
OG0000355,PF13393.9,tRNA-synt_His,572,1
OG0000356,PF01634.21,HisG,501,1
OG0000357,PF07750.14,GcrA,510,1
OG0000358,PF01145.28,Band_7,502,0.5070707070707071
OG0000358,PF12221.11,HflK_N,488,0.49292929292929294
OG0000359,PF02556.17,SecB,503,1
OG0000360,PF01025.22,GrpE,502,1
OG0000361,PF00883.24,Peptidase_M17,503,0.9862745098039216
OG0000361,PF02789.20,Peptidase_M17_N,6,0.011764705882352941
OG0000361,PF00639.24,Rotamase,1,0.00196078431372549
OG0000362,PF00326.24,Peptidase_S9,498,0.5025227043390514
OG0000362,PF02897.18,Peptidase_S9_N,493,0.49747729566094856
OG0000363,PF00132.27,Hexapep,500,1
OG0000364,PF00877.22,NLPC_P60,495,0.5380434782608695
OG0000364,PF18348.4,SH3_16,418,0.4543478260869565
OG0000364,PF08239.14,SH3_3,7,0.007608695652173913
OG0000365,PF00696.31,AA_kinase,499,0.5
OG0000365,PF01472.23,PUA,499,0.5
OG0000366,PF02410.18,RsfS,503,1
OG0000367,PF03441.17,FAD_binding_7,494,0.5025432349949135
OG0000367,PF00875.21,DNA_photolyase,488,0.49643947100712105
OG0000367,PF03969.19,AFG1_ATPase,1,0.001017293997965412
OG0000368,PF13438.9,DUF4113,499,0.33400267737617134
OG0000368,PF11799.11,IMS_C,497,0.3326639892904953
OG0000368,PF00817.23,IMS,492,0.3293172690763052
OG0000368,PF11798.11,IMS_HHH,6,0.004016064257028112
OG0000369,PF00717.26,Peptidase_S24,502,0.500998003992016
OG0000369,PF01726.19,LexA_DNA_bind,498,0.49700598802395207
OG0000369,PF01103.26,Omp85,1,9.98003992015968e-4
OG0000369,PF07244.18,POTRA,1,9.98003992015968e-4
OG0000370,PF01386.22,Ribosomal_L25p,503,0.5
OG0000370,PF14693.9,Ribosomal_TL5_C,503,0.5
OG0000371,PF01351.21,RNase_HII,503,1
OG0000372,PF02463.22,SMC_N,541,1
OG0000373,PF00430.21,ATP-synt_B,499,0.998
OG0000373,PF03538.17,VRP1,1,0.002
OG0000374,PF01636.26,APH,501,1
OG0000375,PF12706.10,Lactamase_B_2,488,0.9959183673469387
OG0000375,PF00355.29,Rieske,1,0.0020408163265306124
OG0000375,PF13483.9,Lactamase_B_3,1,0.0020408163265306124
OG0000376,PF00275.23,EPSP_synthase,502,0.9728682170542635
OG0000376,PF02224.21,Cytidylate_kin,14,0.027131782945736434
OG0000377,PF00571.31,CBS,916,0.6505681818181818
OG0000377,PF01380.25,SIS,492,0.3494318181818182
OG0000378,PF00459.28,Inositol_P,502,1
OG0000379,PF00227.29,Proteasome,502,1
OG0000380,PF00590.23,TP_methylase,488,1
OG0000381,PF00411.22,Ribosomal_S11,503,1
OG0000382,PF03652.18,RuvX,503,1
OG0000383,PF02913.22,FAD-oxidase_C,500,0.5035246727089627
OG0000383,PF01565.26,FAD_binding_4,493,0.49647532729103727
OG0000384,PF03918.17,CcmH,501,1
OG0000385,PF04995.17,CcmD,127,1
OG0000386,PF10984.11,DUF2794,503,1
OG0000387,PF13534.9,Fer4_17,503,0.5004975124378109
OG0000387,PF13085.9,Fer2_3,502,0.49950248756218907
OG0000388,PF00578.24,AhpC-TSA,499,1
OG0000389,PF02518.29,HATPase_c,496,0.451319381255687
OG0000389,PF00512.28,HisKA,440,0.40036396724294815
OG0000389,PF00672.28,HAMP,163,0.1483166515013649
OG0000390,PF01016.22,Ribosomal_L27,502,1
OG0000391,PF00749.24,tRNA-synt_1c,497,0.5
OG0000391,PF19269.2,Anticodon_2,497,0.5
OG0000392,PF04055.24,Radical_SAM,495,0.9880239520958084
OG0000392,PF16881.8,LIAS_N,6,0.011976047904191617
OG0000393,PF00464.22,SHMT,502,1
OG0000394,PF00091.28,Tubulin,498,0.5
OG0000394,PF12327.11,FtsZ_C,498,0.5
OG0000395,PF04333.16,MlaA,500,1
